PostalCode|zones_name|zones_region|subzones_name|postal_code_source
556820|Serangoon|North East Region||CONDO
786503|Ang Mo Kio|North East Region||CONDO
486590|Bedok|East Region||CONDO
518154|Pasir Ris|East Region||CONDO
768129|Sembawang|North Region||CONDO
118844|Queenstown|Central Region||CONDO
789099|Ang Mo Kio|North East Region||CONDO
538420|Toa Payoh|Central Region||CONDO
599281|Bukit Timah|Central Region||CONDO
358227|Serangoon|North East Region||CONDO
424597|Geylang|Central Region||CONDO
369174|Toa Payoh|Central Region||CONDO
428722|Marine Parade|Central Region||CONDO
555155|Serangoon|North East Region||CONDO
278735|Bukit Timah|Central Region||CONDO
757341|Sembawang|North Region||CONDO
436920|Kallang|Central Region||CONDO
426957|Geylang|Central Region||CONDO
423556|Geylang|Central Region||CONDO
786270|Yishun|North Region||CONDO
737920|Woodlands|North Region||CONDO
426977|Marine Parade|Central Region||CONDO
436685|Marine Parade|Central Region||CONDO
589393|Bukit Timah|Central Region||CONDO
277411|Bukit Timah|Central Region||CONDO
658583|Bukit Batok|West Region||CONDO
288564|Bukit Timah|Central Region||CONDO
329599|Novena|Central Region||CONDO
359221|Serangoon|North East Region||CONDO
409286|Geylang|Central Region||CONDO
507309|Pasir Ris|East Region||CONDO
239432|Singapore River|Central Region||CONDO
297815|Novena|Central Region||CONDO
648339|Jurong West|West Region||CONDO
579449|Ang Mo Kio|North East Region||CONDO
239897|River Valley|Central Region||CONDO
359197|Serangoon|North East Region||CONDO
387757|Geylang|Central Region||CONDO
648214|Jurong West|West Region||CONDO
229814|Newton|Central Region||CONDO
219056|Kallang|Central Region||CONDO
828733|Punggol|North East Region||CONDO
507125|Pasir Ris|East Region||CONDO
479243|Bedok|East Region||CONDO
468497|Bedok|East Region||CONDO
609780|Jurong East|West Region||CONDO
439960|Marine Parade|Central Region||CONDO
427051|Geylang|Central Region||CONDO
109684|Bukit Merah|Central Region||CONDO
537948|Hougang|North East Region||CONDO
558938|Serangoon|North East Region||CONDO
549508|Hougang|North East Region||CONDO
678816|Bukit Panjang|West Region||CONDO
298069|Novena|Central Region||CONDO
768407|Yishun|North Region||CONDO
598010|Bukit Timah|Central Region||CONDO
368462|Toa Payoh|Central Region||CONDO
228495|Rochor|Central Region||CONDO
117425|Queenstown|Central Region||CONDO
266283|Bukit Timah|Central Region||CONDO
549863|Hougang|North East Region||CONDO
127470|Clementi|West Region||CONDO
127717|Clementi|West Region||CONDO
544915|Hougang|North East Region||CONDO
788503|Yishun|North Region||CONDO
587771|Bukit Panjang|West Region||CONDO
457655|Bedok|East Region||CONDO
518150|Pasir Ris|East Region||CONDO
425081|Marine Parade|Central Region||CONDO
249570|Tanglin|Central Region||CONDO
509062|Pasir Ris|East Region||CONDO
348085|Toa Payoh|Central Region||CONDO
536492|Serangoon|North East Region||CONDO
688588|Choa Chu Kang|West Region||CONDO
289849|Bukit Timah|Central Region||CONDO
789720|Ang Mo Kio|North East Region||CONDO
329321|Novena|Central Region||CONDO
419259|Bedok|East Region||CONDO
209078|Kallang|Central Region||CONDO
457264|Bedok|East Region||CONDO
648226|Jurong West|West Region||CONDO
427037|Marine Parade|Central Region||CONDO
554774|Serangoon|North East Region||CONDO
286889|Bukit Timah|Central Region||CONDO
459424|Bedok|East Region||CONDO
518153|Pasir Ris|East Region||CONDO
648458|Jurong West|West Region||CONDO
537173|Hougang|North East Region||CONDO
688275|Choa Chu Kang|West Region||CONDO
465534|Bedok|East Region||CONDO
658538|Bukit Batok|West Region||CONDO
520121|Tampines|East Region||CONDO
419551|Bedok|East Region||CONDO
398240|Geylang|Central Region||CONDO
509217|Pasir Ris|East Region||CONDO
789274|Ang Mo Kio|North East Region||CONDO
299909|Novena|Central Region||CONDO
806609|Ang Mo Kio|North East Region||CONDO
509049|Pasir Ris|East Region||CONDO
538177|Hougang|North East Region||CONDO
587759|Bukit Panjang|West Region||CONDO
548688|Hougang|North East Region||CONDO
507999|Pasir Ris|East Region||CONDO
269260|Bukit Timah|Central Region||CONDO
289881|Bukit Timah|Central Region||CONDO
668185|Bukit Batok|West Region||CONDO
368998|Toa Payoh|Central Region||CONDO
426767|Geylang|Central Region||CONDO
467091|Bedok|East Region||CONDO
486836|Tampines|East Region||CONDO
276216|Bukit Timah|Central Region||CONDO
117755|Queenstown|Central Region||CONDO
436587|Marine Parade|Central Region||CONDO
669607|Bukit Batok|West Region||CONDO
357768|Toa Payoh|Central Region||CONDO
418357|Bedok|East Region||CONDO
537876|Hougang|North East Region||CONDO
465531|Bedok|East Region||CONDO
538421|Toa Payoh|Central Region||CONDO
797531|Sengkang|North East Region||CONDO
458478|Bedok|East Region||CONDO
678274|Bukit Panjang|West Region||CONDO
207564|Kallang|Central Region||CONDO
678912|Bukit Panjang|West Region||CONDO
688610|Choa Chu Kang|West Region||CONDO
507325|Pasir Ris|East Region||CONDO
428321|Bedok|East Region||CONDO
438818|Marine Parade|Central Region||CONDO
439894|Marine Parade|Central Region||CONDO
587787|Bukit Panjang|West Region||CONDO
648333|Jurong West|West Region||CONDO
808959|Serangoon|North East Region||CONDO
669733|Bukit Batok|West Region||CONDO
98656|Bukit Merah|Central Region||CONDO
668996|Bukit Batok|West Region||CONDO
555152|Serangoon|North East Region||CONDO
424322|Marine Parade|Central Region||CONDO
786396|Yishun|North Region||CONDO
427327|Geylang|Central Region||CONDO
417660|Bedok|East Region||CONDO
806259|Ang Mo Kio|North East Region||CONDO
768436|Yishun|North Region||CONDO
518151|Pasir Ris|East Region||CONDO
578930|Bishan|Central Region||CONDO
579725|Toa Payoh|Central Region||CONDO
454842|Bedok|East Region||CONDO
467989|Bedok|East Region||CONDO
267695|Bukit Timah|Central Region||CONDO
428156|Bedok|East Region||CONDO
419340|Bedok|East Region||CONDO
398231|Geylang|Central Region||CONDO
369293|Geylang|Central Region||CONDO
387914|Geylang|Central Region||CONDO
118895|Queenstown|Central Region||CONDO
598660|Bukit Timah|Central Region||CONDO
554551|Serangoon|North East Region||CONDO
458556|Bedok|East Region||CONDO
398616|Geylang|Central Region||CONDO
118695|Queenstown|Central Region||CONDO
518168|Pasir Ris|East Region||CONDO
518155|Pasir Ris|East Region||CONDO
518169|Pasir Ris|East Region||CONDO
786185|Yishun|North Region||CONDO
348077|Toa Payoh|Central Region||CONDO
807056|Serangoon|North East Region||CONDO
398618|Geylang|Central Region||CONDO
119789|Queenstown|Central Region||CONDO
598433|Bukit Timah|Central Region||CONDO
589829|Bukit Timah|Central Region||CONDO
788595|Ang Mo Kio|North East Region||CONDO
229543|Newton|Central Region||CONDO
519493|Pasir Ris|East Region||CONDO
479290|Bedok|East Region||CONDO
648253|Jurong West|West Region||CONDO
328005|Kallang|Central Region||CONDO
528810|Tampines|East Region||CONDO
809742|Ang Mo Kio|North East Region||CONDO
658417|Bukit Batok|West Region||CONDO
398642|Geylang|Central Region||CONDO
398639|Geylang|Central Region||CONDO
799121|Sengkang|North East Region||CONDO
439866|Marine Parade|Central Region||CONDO
418506|Bedok|East Region||CONDO
507004|Pasir Ris|East Region||CONDO
398641|Geylang|Central Region||CONDO
579160|Bishan|Central Region||CONDO
457815|Bedok|East Region||CONDO
538752|Hougang|North East Region||CONDO
789637|Ang Mo Kio|North East Region||CONDO
465526|Bedok|East Region||CONDO
398638|Geylang|Central Region||CONDO
398622|Geylang|Central Region||CONDO
398640|Geylang|Central Region||CONDO
398637|Geylang|Central Region||CONDO
118699|Queenstown|Central Region||CONDO
486843|Tampines|East Region||CONDO
806030|Serangoon|North East Region||CONDO
507041|Pasir Ris|East Region||CONDO
258208|Tanglin|Central Region||CONDO
248342|Tanglin|Central Region||CONDO
228165|Rochor|Central Region||CONDO
358779|Serangoon|North East Region||CONDO
688670|Choa Chu Kang|West Region||CONDO
808702|Serangoon|North East Region||CONDO
426775|Geylang|Central Region||CONDO
529874|Tampines|East Region||CONDO
417021|Bedok|East Region||CONDO
458093|Bedok|East Region||CONDO
768431|Yishun|North Region||CONDO
457399|Bedok|East Region||CONDO
297814|Novena|Central Region||CONDO
507526|Pasir Ris|East Region||CONDO
779213|Yishun|North Region||CONDO
528786|Tampines|East Region||CONDO
556215|Serangoon|North East Region||CONDO
459569|Bedok|East Region||CONDO
506869|Pasir Ris|East Region||CONDO
559069|Serangoon|North East Region||CONDO
579544|Bishan|Central Region||CONDO
558279|Serangoon|North East Region||CONDO
267052|Bukit Timah|Central Region||CONDO
536820|Hougang|North East Region||CONDO
228070|Rochor|Central Region||CONDO
467596|Bedok|East Region||CONDO
347613|Toa Payoh|Central Region||CONDO
669554|Bukit Batok|West Region||CONDO
307669|Novena|Central Region||CONDO
466503|Bedok|East Region||CONDO
509371|Pasir Ris|East Region||CONDO
328708|Kallang|Central Region||CONDO
558123|Serangoon|North East Region||CONDO
328489|Kallang|Central Region||CONDO
589318|Bukit Panjang|West Region||CONDO
117716|Queenstown|Central Region||CONDO
458554|Bedok|East Region||CONDO
587912|Bukit Timah|Central Region||CONDO
258333|Newton|Central Region||CONDO
506943|Pasir Ris|East Region||CONDO
688576|Choa Chu Kang|West Region||CONDO
466369|Bedok|East Region||CONDO
739799|Sungei Kadut|North Region||CONDO
368511|Toa Payoh|Central Region||CONDO
286946|Bukit Timah|Central Region||CONDO
459536|Bedok|East Region||CONDO
469566|Bedok|East Region||CONDO
187948|Rochor|Central Region||CONDO
466032|Bedok|East Region||CONDO
596001|Bukit Timah|Central Region||CONDO
769928|Sembawang|North Region||CONDO
248902|Tanglin|Central Region||CONDO
558795|Serangoon|North East Region||CONDO
534300|Hougang|North East Region||CONDO
469200|Bedok|East Region||CONDO
534309|Hougang|North East Region||CONDO
238567|River Valley|Central Region||CONDO
786932|Yishun|North Region||CONDO
805163|Serangoon|North East Region||CONDO
229977|Rochor|Central Region||CONDO
587768|Bukit Panjang|West Region||CONDO
428388|Bedok|East Region||CONDO
669916|Bukit Batok|West Region||CONDO
238713|Museum|Central Region||CONDO
437905|Marine Parade|Central Region||CONDO
428657|Marine Parade|Central Region||CONDO
559802|Serangoon|North East Region||CONDO
307786|Novena|Central Region||CONDO
419153|Bedok|East Region||CONDO
429974|Geylang|Central Region||CONDO
278536|Bukit Timah|Central Region||CONDO
575888|Ang Mo Kio|North East Region||CONDO
466580|Bedok|East Region||CONDO
275794|Bukit Timah|Central Region||CONDO
298776|Novena|Central Region||CONDO
596719|Bukit Timah|Central Region||CONDO
546693|Hougang|North East Region||CONDO
427694|Marine Parade|Central Region||CONDO
309244|Novena|Central Region||CONDO
288530|Bukit Timah|Central Region||CONDO
467123|Bedok|East Region||CONDO
468766|Bedok|East Region||CONDO
276342|Bukit Timah|Central Region||CONDO
757197|Sembawang|North Region||CONDO
587970|Bukit Panjang|West Region||CONDO
438705|Geylang|Central Region||CONDO
454944|Bedok|East Region||CONDO
545271|Sengkang|North East Region||CONDO
808375|Serangoon|North East Region||CONDO
535840|Hougang|North East Region||CONDO
759037|Sembawang|North Region||CONDO
537972|Serangoon|North East Region||CONDO
219108|Rochor|Central Region||CONDO
417199|Bedok|East Region||CONDO
465535|Bedok|East Region||CONDO
467324|Bedok|East Region||CONDO
557184|Serangoon|North East Region||CONDO
307956|Novena|Central Region||CONDO
576439|Bishan|Central Region||CONDO
248669|River Valley|Central Region||CONDO
128047|Clementi|West Region||CONDO
419159|Bedok|East Region||CONDO
559648|Serangoon|North East Region||CONDO
118973|Queenstown|Central Region||CONDO
509063|Pasir Ris|East Region||CONDO
416965|Bedok|East Region||CONDO
269032|Bukit Timah|Central Region||CONDO
438940|Geylang|Central Region||CONDO
648264|Jurong West|West Region||CONDO
259278|Tanglin|Central Region||CONDO
576756|Ang Mo Kio|North East Region||CONDO
479294|Bedok|East Region||CONDO
458434|Bedok|East Region||CONDO
429718|Geylang|Central Region||CONDO
398990|Geylang|Central Region||CONDO
507029|Pasir Ris|East Region||CONDO
788493|Yishun|North Region||CONDO
579667|Bishan|Central Region||CONDO
259149|Tanglin|Central Region||CONDO
648258|Jurong West|West Region||CONDO
259141|Tanglin|Central Region||CONDO
596648|Bukit Timah|Central Region||CONDO
598722|Bukit Batok|West Region||CONDO
579729|Toa Payoh|Central Region||CONDO
648341|Jurong West|West Region||CONDO
98616|Southern Islands|Central Region||CONDO
468507|Bedok|East Region||CONDO
238429|River Valley|Central Region||CONDO
247676|Tanglin|Central Region||CONDO
648269|Jurong West|West Region||CONDO
228714|Newton|Central Region||CONDO
558822|Serangoon|North East Region||CONDO
117426|Queenstown|Central Region||CONDO
609650|Jurong East|West Region||CONDO
308092|Novena|Central Region||CONDO
276539|Bukit Timah|Central Region||CONDO
545348|Hougang|North East Region||CONDO
509315|Pasir Ris|East Region||CONDO
567744|Ang Mo Kio|North East Region||CONDO
679231|Bukit Panjang|West Region||CONDO
299338|Novena|Central Region||CONDO
429433|Geylang|Central Region||CONDO
267405|Bukit Timah|Central Region||CONDO
424981|Geylang|Central Region||CONDO
554726|Serangoon|North East Region||CONDO
479296|Bedok|East Region||CONDO
298089|Novena|Central Region||CONDO
554683|Serangoon|North East Region||CONDO
239352|River Valley|Central Region||CONDO
118894|Queenstown|Central Region||CONDO
423718|Marine Parade|Central Region||CONDO
249115|Tanglin|Central Region||CONDO
828724|Punggol|North East Region||CONDO
679641|Bukit Panjang|West Region||CONDO
347545|Toa Payoh|Central Region||CONDO
648257|Jurong West|West Region||CONDO
357998|Serangoon|North East Region||CONDO
547132|Hougang|North East Region||CONDO
238430|River Valley|Central Region||CONDO
368967|Toa Payoh|Central Region||CONDO
269333|Bukit Timah|Central Region||CONDO
507665|Pasir Ris|East Region||CONDO
529236|Tampines|East Region||CONDO
558487|Serangoon|North East Region||CONDO
808473|Serangoon|North East Region||CONDO
679656|Bukit Panjang|West Region||CONDO
449287|Bedok|East Region||CONDO
98629|Southern Islands|Central Region||CONDO
275920|Bukit Timah|Central Region||CONDO
418346|Bedok|East Region||CONDO
507359|Pasir Ris|East Region||CONDO
805335|Ang Mo Kio|North East Region||CONDO
798742|Sengkang|North East Region||CONDO
648282|Jurong West|West Region||CONDO
575162|Bishan|Central Region||CONDO
457742|Bedok|East Region||CONDO
786604|Yishun|North Region||CONDO
797728|Hougang|North East Region||CONDO
554476|Serangoon|North East Region||CONDO
779209|Yishun|North Region||CONDO
424165|Bedok|East Region||CONDO
399872|Geylang|Central Region||CONDO
308323|Novena|Central Region||CONDO
555056|Serangoon|North East Region||CONDO
829696|Punggol|North East Region||CONDO
538198|Hougang|North East Region||CONDO
648229|Jurong West|West Region||CONDO
486327|Bedok|East Region||CONDO
456445|Bedok|East Region||CONDO
538084|Hougang|North East Region||CONDO
786176|Yishun|North Region||CONDO
648276|Jurong West|West Region||CONDO
537171|Hougang|North East Region||CONDO
574114|Bishan|Central Region||CONDO
576539|Bishan|Central Region||CONDO
559314|Serangoon|North East Region||CONDO
535041|Hougang|North East Region||CONDO
415906|Bedok|East Region||CONDO
238595|River Valley|Central Region||CONDO
258124|Newton|Central Region||CONDO
648259|Jurong West|West Region||CONDO
679521|Bukit Panjang|West Region||CONDO
467251|Bedok|East Region||CONDO
807257|Serangoon|North East Region||CONDO
456502|Bedok|East Region||CONDO
486993|Tampines|East Region||CONDO
468032|Bedok|East Region||CONDO
429928|Marine Parade|Central Region||CONDO
648265|Jurong West|West Region||CONDO
786947|Yishun|North Region||CONDO
427001|Marine Parade|Central Region||CONDO
465955|Bedok|East Region||CONDO
488352|Tampines|East Region||CONDO
424020|Bedok|East Region||CONDO
808359|Serangoon|North East Region||CONDO
599150|Bukit Timah|Central Region||CONDO
535961|Hougang|North East Region||CONDO
388990|Kallang|Central Region||CONDO
588386|Bukit Timah|Central Region||CONDO
416674|Bedok|East Region||CONDO
528793|Tampines|East Region||CONDO
554719|Serangoon|North East Region||CONDO
536486|Serangoon|North East Region||CONDO
806427|Ang Mo Kio|North East Region||CONDO
809317|Serangoon|North East Region||CONDO
268621|Bukit Timah|Central Region||CONDO
117688|Queenstown|Central Region||CONDO
289901|Bukit Timah|Central Region||CONDO
298071|Novena|Central Region||CONDO
437035|Marine Parade|Central Region||CONDO
465524|Bedok|East Region||CONDO
457071|Bedok|East Region||CONDO
544857|Hougang|North East Region||CONDO
554439|Serangoon|North East Region||CONDO
669109|Bukit Batok|West Region||CONDO
587764|Bukit Panjang|West Region||CONDO
424482|Geylang|Central Region||CONDO
328668|Novena|Central Region||CONDO
507254|Pasir Ris|East Region||CONDO
458487|Bedok|East Region||CONDO
359532|Serangoon|North East Region||CONDO
276630|Bukit Timah|Central Region||CONDO
556878|Serangoon|North East Region||CONDO
466151|Bedok|East Region||CONDO
268470|Bukit Timah|Central Region||CONDO
459542|Bedok|East Region||CONDO
499245|Changi  |East Region||CONDO
